companyCode,companyName,total_facilities,cumulative,cum_pct
AKCACO,Akash Cable Corporation,50.0,3679148.580000002,97.19780687170996
ASHD,Ashwin Diamonds,50.0,3679198.580000002,97.19912779970129
SRLISR,SR Liquor Group,50.0,3679248.580000002,97.20044872769262
SHCHIL,SHK Chemtech Industries LLP,50.0,3679298.580000002,97.20176965568396
NIFILI,Niyogin Fintech Limited,50.0,3679348.580000002,97.20309058367529
KDKFF,Kadalkanny Frozen Foods,50.0,3679398.580000002,97.2044115116666
DEOMLI,Depl O&M Limited,50.0,3679448.580000002,97.20573243965795
TEOIPLD,Terra91 International Private Limited,50.0,3679498.580000002,97.20705336764928
VIYPYR,Vijaya Polymers India Private Limited,50.0,3679548.580000002,97.20837429564061
BIMEAL,Birla Metals & Alloys Private Limited,50.0,3679598.580000002,97.20969522363193
KAPWPL,Kalpa Power Private Limited,50.0,3679648.580000002,97.21101615162327
NAFAPL90,Nakoda Fashion Private Limited,50.0,3679698.580000002,97.2123370796146
GDS20262,SJS Healthcare Limited,50.0,3679748.580000002,97.21365800760593
CPMIPL,Concept Motors India Private Limited,50.0,3679798.580000002,97.21497893559726
GDS10589,Lakshmi Transformers and Electricals,50.0,3679848.580000002,97.21629986358859
SSVELL,SSD Ventures Llp,50.0,3679898.580000002,97.21762079157992
VIIIFN,Vivifi India Finance Private Limited,50.0,3679948.580000002,97.21894171957125
CRCTPL,Crescent Contractors Private Limited,50.0,3679998.580000002,97.22026264756258
MRCMIL,MRC Mills Private Limited,50.0,3680048.580000002,97.22158357555391
APTJPL,Anopchand Tilokchand Jewellers Private Limited,50.0,3680098.580000002,97.22290450354524
ALNDCL,Alliance Dental Care Limited,50.0,3680148.580000002,97.22422543153657
SKVIPPL,Shree Kashi Vishwanath Infra Projects Private Limited,50.0,3680198.580000002,97.2255463595279
PHOPOU,Phoenix Poultry,50.0,3680248.580000002,97.22686728751923
CUICPL,Current Infraprojects Limited,50.0,3680298.580000002,97.22818821551056
PTCP,Prime Technoplast Private Limited,50.0,3680348.580000002,97.22950914350189
ETNLSLD,Vivin Drugs And Pharmaceuticals Private Limited,50.0,3680398.580000002,97.23083007149323
GDS24049,Zuari Maroc Phosphates Private Limited,50.0,3680448.580000002,97.23215099948456
JAMPIL,Jayanti Motors Private Limited,50.0,3680498.580000002,97.23347192747588
VIHENT,Vihan Enterprises,50.0,3680548.580000002,97.2347928554672
SLAPPL70,Sri Lakshmibalaji Agro Park Private Limited,50.0,3680598.580000002,97.23611378345855
SHPPLM,Shriprop Properties Private Limited,50.0,3680648.580000002,97.23743471144988
ARKUCO,Arun Construction,50.0,3680698.580000002,97.2387556394412
SHADEV22,Shaligram Developers,50.0,3680748.580000002,97.24007656743254
KIADPL,Kotibhaskar Infrastructures and Developers Private Limited,50.0,3680798.580000002,97.24139749542387
DRCSUPL,Dhorajia Constructions Private Limited,50.0,3680848.580000002,97.2427184234152
INNDIM,Indexone Industries Limited,50.0,3680898.580000002,97.24403935140653
MEKSUG,Mekalsuta Sugars Private Limited,50.0,3680948.580000002,97.24536027939786
PYFDP,Parayil Food Products Private Limited,50.0,3680998.580000002,97.24668120738919
OMGPPL,Omega Premises Private Limited,50.0,3681048.580000002,97.24800213538052
BAEOPL,Babulal Edible Oils Private Limited,50.0,3681098.580000002,97.24932306337185
JPKAS,Jai Prakash and Sons,50.0,3681148.580000002,97.25064399136318
MBRGRO,MBR Group,50.0,3681198.580000002,97.2519649193545
ALTDM,Altrade Minerals Private Limited,50.0,3681248.580000002,97.25328584734584
VARROCELAST,Fores Elastomech India Private Limited,50.0,3681298.580000002,97.25460677533717
YOLOLI,Yogakshemam Loans Limited,50.0,3681348.580000002,97.25592770332851
PEALPL79,Perfect Alex Private Limited,50.0,3681398.580000002,97.25724863131983
GDS17182,Punjab Chemicals and Crop Protection Limited,50.0,3681448.580000002,97.25856955931116
CIINLIE,Civilmantra Infracon Limited,50.0,3681498.580000002,97.25989048730248
ACWSPL,Arya Collateral Warehousing Services Private Limited,50.0,3681548.580000002,97.26121141529383
CYPAKO,Cyber Parks Kozhikode,50.0,3681598.580000002,97.26253234328514
GAATPL71,Ganga Agro Tech Private Limited,50.0,3681648.580000002,97.26385327127647
PVLULL,Pv Lumens Llp,50.0,3681698.580000002,97.26517419926782
GDS5158,Ellenbarrie Industrial Gases Limited,50.0,3681748.580000002,97.26649512725915
GOWPPL,Gowra Petrochem Private Limited,50.0,3681798.580000002,97.26781605525048
CHCAIL,Chemmanur Credits and Investments Limited,50.0,3681848.580000002,97.2691369832418
MEACIPL,Mukherjee Associates Infra Private Limited,50.0,3681898.580000002,97.27045791123314
GDS10133,Kisan Mouldings Limited,50.0,3681948.580000002,97.27177883922447
SHUSPL,Shriram Upscale Spaces Private Limited,50.0,3681998.580000002,97.2730997672158
CKXMPL,Ckompax Metatech Private Limited,50.0,3682048.580000002,97.27442069520713
TRINPI,TRD Infra Private Limited,50.0,3682098.580000002,97.27574162319846
PEBIPI,Penam Biosciences Private Limited,50.0,3682148.580000002,97.27706255118979
KARIND,Kartik Industries,50.0,3682198.580000002,97.27838347918112
UNAP,Universal Air Products Private Limited,49.99999999999999,3682248.580000002,97.27970440717245
ALVPW,Alishan Veneer and Plywood Private Limited,49.95,3682298.530000002,97.2810240142358
SCNGDP,Social Change and Development Trust,49.81999999999999,3682348.350000002,97.28234018688636
TERTEA,Terai Tea Co.Limited,49.80999999999999,3682398.160000002,97.28365609535132
POTEIS,Power Tech Industrial Services,49.5,3682447.660000002,97.28496381406273
SGCGPLTD,SHREE GOVARDHAN COTGIN PRIVATE LIMITED,49.5,3682497.160000002,97.28627153277415
WTIPPL,WTE Infra Projects Private Limited,49.5,3682546.660000002,97.28757925148557
HRINTL,H. R. International Limited,49.5,3682596.160000002,97.28888697019698
EPTP,Epitome Petrochemical Private Limited,49.47,3682645.630000002,97.29019389635161
OPPPL,Oyster Printers and Publishers Private Limited,49.32,3682694.950000002,97.29149685972224
GDS7253,Hi-Tech Audio Systems Private Limited,49.0,3682743.950000002,97.29279136915375
GDS6599,Goyal Agencies Private Limited,49.0,3682792.950000002,97.29408587858526
EVPRPL,Envirad Projects Private Limited,49.0,3682841.950000002,97.29538038801677
PRGAPL,Pragati Agri Products Private Limited,49.0,3682890.950000002,97.29667489744827
BHUSPL,Bhupendra Steels Private Limited,49.0,3682939.950000002,97.29796940687977
OBECON,Oberoi Construction,49.0,3682988.950000002,97.29926391631128
SATFOO,Satkar Foods,49.0,3683037.950000002,97.30055842574278
STPATC,ST Pipes and Tubes Co.,49.0,3683086.950000002,97.30185293517428
SNINDLTD,Sanco Industries Limited,49.0,3683135.950000002,97.30314744460578
SRFPPL,Shree Fats and Proteins Private Limited,48.99999999999999,3683184.950000002,97.30444195403729
FATAPL,Future Automobile Agency Private Limited,48.9,3683233.850000002,97.3057338216128
ADRIMI,Adarsh Rice Mill,48.76,3683282.6100000017,97.30702199058994
SHCLLI,IRAA Clothing Private Limited,48.59,3683331.2000000016,97.30830566841192
INLTCPN,International Trading Corporation,48.5,3683379.7000000016,97.30958696856351
GYLDUG,RC Goyal Dall Udyog Private Limited,48.5,3683428.2000000016,97.3108682687151
RAFOWL,Raam4Wheelers Llp,48.5,3683476.7000000016,97.31214956886669
MMCLS,DP Chocolates,48.5,3683525.2000000016,97.31343086901828
NJAISPL,NJA Industries Private Limited,48.4,3683573.6000000015,97.3147095273139
GDS17473,Raghav Industries Limited,48.370000000000005,3683621.9700000016,97.31598739305271
RAJMECH,Remi Edelstahl Tubulars Limited,48.25,3683670.2200000016,97.31726208856433
ARYEYL,Arya Energy Limited,48.209999999999994,3683718.4300000016,97.31853572733358
POMIPL,Power Max India Private Limited,48.15,3683766.5800000015,97.31980778098922
BHINDL,Bhanuenergy Industrial Development Limited,48.12,3683814.7000000016,97.32107904208809
ALSECP,All India Society For Electronics and Computer Technology,48.03,3683862.7300000014,97.32234792551655
AFAFPL,Akash Fishmeal And Fishoil Private Limited,48.00000000000001,3683910.7300000014,97.32361601638823
TOINTC,Top In Town Communications,48.0,3683958.7300000014,97.3248841072599
GDS16346,Parry Enterprises India Limited,48.0,3684006.7300000014,97.32615219813158
TMDAPL,TIM Delhi Airport Advertising Private Limited,48.0,3684054.7300000014,97.32742028900326
IRCOCO,Irikkur Construction Company,48.0,3684102.7300000014,97.32868837987493
TEESTAG,Teesta Agro Industries Limited,48.0,3684150.7300000014,97.32995647074661
UNHEPL,Uniclan HealthCare Private Limited,48.0,3684198.7300000014,97.33122456161828
LGBFGL,Lgb Forge Limited,48.0,3684246.7300000014,97.33249265248996
RRIFST,R R Infrastructure,48.0,3684294.7300000014,97.33376074336164
GDS5799,Freight Systems India Private Limited,48.0,3684342.7300000014,97.33502883423333
CMABKH,Abdul Khader. C.M,48.0,3684390.7300000014,97.336296925105
VTNEPL,Viaton Energy Private Limited,47.88,3684438.6100000013,97.3375618457495
GDS9896,The Kerala Cardamom Processing and Marketing Company Limited,47.8,3684486.410000001,97.33882465290921
KGEDSC,Kasegaon Education Society,47.68,3684534.0900000012,97.34008428984174
SHPAFL,Pashupati Texspin Export LLP,47.599999999999994,3684581.6900000013,97.34134181328949
GEEMSLD,Gee Emm Spinfab Private Limited,47.5,3684629.1900000013,97.34259669488125
JRDINLD,J.R.D. International Limited,47.5,3684676.6900000013,97.34385157647301
DKPRPL,D. K. Project Private Limited,47.5,3684724.1900000013,97.34510645806478
HVNCO,Harvins Constructions Private Limited,47.5,3684771.6900000013,97.34636133965654
HPCOTTO,HP Cotton Textile Mills Limited,47.400000000000006,3684819.0900000012,97.34761357939232
ARHTPKN,Arihant Prakashan,47.230000000000004,3684866.320000001,97.34886132797294
AUROLAB,Auro Laboratories Limited,47.099999999999994,3684913.4200000013,97.35010564214078
MHWP,Mahesh Hardware and Pipes Private Limited,47.0,3684960.4200000013,97.35134731445262
MEHSRL,Medicare Health Services Private Limited,47.0,3685007.4200000013,97.35258898676446
JLET,Jayalaxmi Enterprises,47.0,3685054.4200000013,97.35383065907632
SHTSPL,Shivam Hi-Tech Steels Private Limited,47.0,3685101.4200000013,97.35507233138817
PASUF,Pasupati Agrovet Private Limited,47.0,3685148.4200000013,97.35631400370002
VEJJHL,Vega Jewellers J Hills Llp,47.0,3685195.4200000013,97.35755567601187
LNKMGPL,Link Marble and Granites Private Limited,47.0,3685242.4200000013,97.35879734832372
BHENGU,Bharat Enterprises - Gurgaon,47.0,3685289.4200000013,97.36003902063557
RLJCO,RLJ Concast Private Limited,46.8,3685336.220000001,97.36127540923545
KDSV,Khedut Solvexp Private Limited,46.6,3685382.820000001,97.36250651412338
AFHP,Asarfi Hospital Limited,46.5,3685429.320000001,97.36373497715532
AAEPL,Aarvi Encon Limited,46.5,3685475.820000001,97.36496344018725
SVPEPL,Shree Vishnu Power & Energy Private Limited.,46.5,3685522.320000001,97.36619190321919
HAGRPL,Hawk Granito Private Limited,46.45,3685568.7700000014,97.36741904532313
DOCHPL,Dodhia Chem-Tex Private Limited,46.440000000000005,3685615.2100000014,97.36864592324149
MRSPIPL,Mars Plywood Industries Private Limited,46.25,3685661.4600000014,97.36986778163347
MTPGI,Meerut Packaging Industries,46.2,3685707.6600000015,97.37108831909747
PKGMS,Parksons Cartamundi Private Limited,46.08,3685753.7400000016,97.37230568633427
AYSHCL,Peerless Hospital Guwahati Private Limited,46.00000000000001,3685799.7400000016,97.3735209400863
ACICPL,Accurate Industrial Controls Private Limited,46.0,3685845.7400000016,97.37473619383832
AVOVAV,A V Overseas,46.0,3685891.7400000016,97.37595144759035
GUPINT,K&R Rail Engineering Limited,46.0,3685937.7400000016,97.37716670134236
JSRCPL,J.S.R. Constructions Private Limited,46.0,3685983.7400000016,97.3783819550944
RYSSKN,Ryatar Sahakari Sakkare Karkhane Niyamit,46.0,3686029.7400000016,97.37959720884642
OSTRN,Ostern Private Limited,46.0,3686075.7400000016,97.38081246259844
NISMPL,NIS Management Limited,46.0,3686121.7400000016,97.38202771635046
KAGAPP,Konark Gujarat PV Private Limited,46.0,3686167.7400000016,97.38324297010249
SLKNW,Sleek Knitwears,46.0,3686213.7400000016,97.38445822385451
NEHOPL,Nemcare Hospitals Private Limited,45.699999999999996,3686259.440000002,97.38566555203859
COICPL,Corvine Chemicals And Pharmaceuticals Private Limited,45.69,3686305.1300000018,97.38687261603707
RATELI,Rajapalayam Textile Limited,45.58,3686350.710000002,97.38807677399397
MUREPL,Mulanur Renewable Energy Limited,45.57,3686396.2800000017,97.38928066776526
NATPROT,Natraj Proteins Limited,45.5,3686441.7800000017,97.39048271223737
ATSSPL,Arinits Sales Private Limited,45.5,3686487.2800000017,97.39168475670948
CSATPL,Clean Science and Technology Limited,45.45,3686532.730000002,97.39288548025361
GDS7196,Hema Dyechem Private Limited,45.39,3686578.120000002,97.39408461868415
KNOIND,Kaneriya Oil Industries,45.3,3686623.420000002,97.39528137944427
PDMP,Padmaja Packaging Industries Limited,45.25,3686668.670000002,97.39647681927643
MACMPL,Mac-Chem Products India Private Limited,45.0,3686713.670000002,97.39766565446864
MDABP,Manda Projects Private Limited,45.0,3686758.670000002,97.39885448966082
DPWPL,D P Wires Limited,45.0,3686803.670000002,97.40004332485303
AJAASS,Ajay Associates,45.0,3686848.670000002,97.40123216004523
SPABPL,Satya Parkash And Bros Private Limited,45.0,3686893.670000002,97.40242099523742
STVGF,SGF Infra Private Limited,45.0,3686938.670000002,97.40360983042962
RDCHL,Redco Hotels Private Limited,45.0,3686983.670000002,97.40479866562181
VTGCN,Vitrag Infra Projects LLP,45.0,3687028.670000002,97.40598750081402
NRSFPL,Nezami Rekha Sea Foods Private Limited,45.0,3687073.670000002,97.4071763360062
SVMAAPPL,S V M A Agro Products Limited,45.0,3687118.670000002,97.40836517119841
PKFL,Punjab Kashmir Finance Limited,45.0,3687163.670000002,97.40955400639061
PATFOU,Patel Foundation,45.0,3687208.670000002,97.4107428415828
NXPRP,Naxpar Pharma Private Limited,45.0,3687253.670000002,97.411931676775
CPRCPL,C P R Constructions Private Limited,45.0,3687298.670000002,97.4131205119672
CFFCPL,CFF Fluid Control Limited,45.0,3687343.670000002,97.4143093471594
NIPEPL8,Niranthara Precision Engineering Private Limited,45.0,3687388.670000002,97.41549818235158
USBC,Unique Ship Breaking Corporation,45.0,3687433.670000002,97.4166870175438
ERIFFPL,Euro India Fresh Foods Limited,45.0,3687478.670000002,97.41787585273599
GDS23414,Flomic Global Logistics Limited,45.0,3687523.670000002,97.41906468792818
APFCPL,Apollo Fertility Centre Private Limited,45.0,3687568.670000002,97.42025352312038
KVNMPL,Kuber Metpack Private Limited,45.0,3687613.670000002,97.42144235831259
ASKUMI,Ashok Kumar Mittal,45.0,3687658.670000002,97.42263119350477
AMBASIL,Amba Shakti Ispat Limited,45.0,3687703.670000002,97.42382002869697
FUGRPL,Futureworld Greenhomes Private Limited,45.0,3687748.670000002,97.42500886388918
LAPOPL,Lakshya Powertech Limited,45.0,3687793.670000002,97.42619769908137
GAYAGE,Gayatri Agency,45.0,3687838.670000002,97.42738653427357
GDS10236,High Value Exim Private Limited,45.0,3687883.670000002,97.42857536946576
GDS5861,Welldone Exim Private Limited,45.0,3687928.670000002,97.42976420465797
RSVJ,Rasiklal Sankalchand Jewellers Private Limited,45.0,3687973.670000002,97.43095303985015
KPPMPL,KPM Processing Mill Private Limited,45.0,3688018.670000002,97.43214187504236
SIRERI,Singhania Resources Private Limited,45.0,3688063.670000002,97.43333071023456
SHYFLI,Shrijay Foils Limited,45.0,3688108.670000002,97.43451954542675
CTHLPL,Capitol Hill Hotels Private Limited,45.0,3688153.670000002,97.43570838061895
MHRJSI,Maharaj Soaps Industry Private Limited,45.0,3688198.670000002,97.43689721581114
ANKDM,Ankit Diamonds,45.0,3688243.670000002,97.43808605100335
JAKGRP,JAK Group Private Limited,45.0,3688288.670000002,97.43927488619553
AICOPL,Aishwaryagiri Constructions Private Limited,45.0,3688333.670000002,97.44046372138774
SREHSPL,Shrie Harivallabi Spinners Private Limited,45.0,3688378.670000002,97.44165255657994
RAIRCO,Ratan Iron Company,45.0,3688423.670000002,97.44284139177213
PFSTL,Prolific Systems and Technologies Private Limited,45.0,3688468.670000002,97.44403022696433
BGYCSP,Bagkiya Constructions Private Limited,45.0,3688513.670000002,97.44521906215653
FMTXO,Fashion Matrix Overseas,45.0,3688558.670000002,97.44640789734872
EURFOU,Euroschool Foundation,45.0,3688603.670000002,97.44759673254092
GDS19195,Saya Automobiles Limited,45.0,3688648.670000002,97.44878556773313
SHASPL,Sharu Steels Private Limited,45.0,3688693.670000002,97.44997440292532
AVRNHPL,A.V.R.N.Hotels Private Limited,45.0,3688738.670000002,97.45116323811752
GDS9151,JPL Industries Limited,45.0,3688783.670000002,97.45235207330971
CFFEPL,Cochin Frozen Food Exports Private Limited,45.0,3688828.670000002,97.4535409085019
LKGPRM,Lakshmi Ganapathi Rice Mill,45.0,3688873.670000002,97.4547297436941
BTCINPL,Maa Sheetla Ventures Limited,45.0,3688918.670000002,97.4559185788863
PTWAU,Patwa Automotive Private Limited,45.0,3688963.670000002,97.45710741407851
SHBTSC,Shri Balaji Transport Company,45.0,3689008.670000002,97.45829624927069
SRSGL,Sanrachana Structural Strengthening Private Limited,45.0,3689053.670000002,97.4594850844629
CMFSPL,Comfort Securities Limited,45.0,3689098.670000002,97.4606739196551
POMS,Power One Micro Systems Private Limited,44.85,3689143.520000002,97.46185879206331
CLYCML,Clayris Ceramics Private Limited,44.72,3689188.240000002,97.46304023005877
GRMNFD,Grand Marine Foods,44.7,3689232.9400000023,97.46422113968303
RDEVS,Ramdev Sugars Private Limited,44.660000000000004,3689277.6000000024,97.4654009925649
RAIEPL,Rabina Enterprises Private Limited,44.5,3689322.1000000024,97.46657661847716
BJHLSPL,Balaji Heavy Lifters Private Limited,44.5,3689366.6000000024,97.46775224438944
BPIPLTD,B. Patel Infrastructure Private Limited,44.5,3689411.1000000024,97.46892787030174
GDS5556,Fancy Fittings Limited,44.309999999999995,3689455.4100000025,97.47009847668765
HLSVPL,Hollis Vitrified Private Limited,44.300000000000004,3689499.7100000023,97.47126881888796
GDS9512,Kamal Encon Industries Limited,44.3,3689544.010000002,97.47243916108829
SCTESCL,SSR Crest Engineers and Constructions Limited,44.0,3689588.010000002,97.47360157772064
